placed | OrderID: 1
placed | OrderID: 1757
shipped | OrderID: 1755
shipped | OrderID: 1756
placed | OrderID: 1758
placed | OrderID: 1759
shipped | OrderID: 1757
placed | OrderID: 1760
shipped | OrderID: 1758
shipped | OrderID: 1759
placed | OrderID: 1761
shipped | OrderID: 1760
placed | OrderID: 1762
placed | OrderID: 1763
shipped | OrderID: 1761
placed | OrderID: 1764
shipped | OrderID: 1762
shipped | OrderID: 1763
placed | OrderID: 1765
shipped | OrderID: 1764
placed | OrderID: 1766
shipped | OrderID: 1765
placed | OrderID: 1767
shipped | OrderID: 1766
placed | OrderID: 1768
placed | OrderID: 1769
shipped | OrderID: 1767
placed | OrderID: 1770
shipped | OrderID: 1768
placed | OrderID: 1771
shipped | OrderID: 1769
placed | OrderID: 1772
shipped | OrderID: 1770
placed | OrderID: 1773
shipped | OrderID: 1771
placed | OrderID: 1774
shipped | OrderID: 1772
placed | OrderID: 1775
shipped | OrderID: 1773
shipped | OrderID: 1774
placed | OrderID: 1776
placed | OrderID: 1777
shipped | OrderID: 1775
placed | OrderID: 1778
placed | OrderID: 1779
shipped | OrderID: 1776
shipped | OrderID: 1777
shipped | OrderID: 1778
placed | OrderID: 1780
shipped | OrderID: 1779
placed | OrderID: 1781
shipped | OrderID: 1780
placed | OrderID: 1782
placed | OrderID: 1783
shipped | OrderID: 1781
placed | OrderID: 1784
shipped | OrderID: 1782
placed | OrderID: 1785
shipped | OrderID: 1783
placed | OrderID: 1786
shipped | OrderID: 1784
placed | OrderID: 1787
placed | OrderID: 1788
shipped | OrderID: 1785
shipped | OrderID: 1786
placed | OrderID: 1789
shipped | OrderID: 1787
placed | OrderID: 1790
shipped | OrderID: 1788
placed | OrderID: 1791
placed | OrderID: 1792
shipped | OrderID: 1789
shipped | OrderID: 1790
placed | OrderID: 1793
placed | OrderID: 1794
shipped | OrderID: 1791
shipped | OrderID: 1792
placed | OrderID: 1795
shipped | OrderID: 1793
placed | OrderID: 1796
shipped | OrderID: 1794
placed | OrderID: 1797
shipped | OrderID: 1795
placed | OrderID: 1798
shipped | OrderID: 1796
placed | OrderID: 1799
shipped | OrderID: 1797
placed | OrderID: 1800
shipped | OrderID: 1798
placed | OrderID: 1801
shipped | OrderID: 1799
placed | OrderID: 1802
placed | OrderID: 1803
shipped | OrderID: 1800
shipped | OrderID: 1801
placed | OrderID: 1804
shipped | OrderID: 1802
shipped | OrderID: 1803
placed | OrderID: 1805
placed | OrderID: 1806
shipped | OrderID: 1804
placed | OrderID: 1807
shipped | OrderID: 1805
shipped | OrderID: 1806
placed | OrderID: 1808
placed | OrderID: 1809
shipped | OrderID: 1807
placed | OrderID: 1810
shipped | OrderID: 1808
placed | OrderID: 1811
placed | OrderID: 1812
shipped | OrderID: 1809
placed | OrderID: 1813
shipped | OrderID: 1810
placed | OrderID: 1814
shipped | OrderID: 1811
placed | OrderID: 1815
shipped | OrderID: 1812
shipped | OrderID: 1813
placed | OrderID: 1816
shipped | OrderID: 1814
shipped | OrderID: 1815
placed | OrderID: 1817
placed | OrderID: 1818
shipped | OrderID: 1816
placed | OrderID: 1819
shipped | OrderID: 1817
placed | OrderID: 1820
shipped | OrderID: 1818
placed | OrderID: 1821
shipped | OrderID: 1819
placed | OrderID: 1822
shipped | OrderID: 1820
placed | OrderID: 1823
shipped | OrderID: 1821
shipped | OrderID: 1822
placed | OrderID: 1824
placed | OrderID: 1825
shipped | OrderID: 1823
placed | OrderID: 1826
shipped | OrderID: 1824
placed | OrderID: 1827
placed | OrderID: 1828
shipped | OrderID: 1825
placed | OrderID: 1829
shipped | OrderID: 1826
shipped | OrderID: 1827
placed | OrderID: 1830
shipped | OrderID: 1828
placed | OrderID: 1831
shipped | OrderID: 1829
placed | OrderID: 1832
placed | OrderID: 1833
shipped | OrderID: 1830
shipped | OrderID: 1831
shipped | OrderID: 1832
placed | OrderID: 1834
shipped | OrderID: 1833
placed | OrderID: 1835
placed | OrderID: 1836
shipped | OrderID: 1834
placed | OrderID: 1837
shipped | OrderID: 1835
placed | OrderID: 1838
shipped | OrderID: 1836
placed | OrderID: 1839
shipped | OrderID: 1837
placed | OrderID: 1840
placed | OrderID: 1841
shipped | OrderID: 1838
shipped | OrderID: 1839
placed | OrderID: 1842
placed | OrderID: 1843
shipped | OrderID: 1840
shipped | OrderID: 1841
placed | OrderID: 1844
placed | OrderID: 1845
shipped | OrderID: 1842
placed | OrderID: 1846
shipped | OrderID: 1843
shipped | OrderID: 1844
placed | OrderID: 1847
shipped | OrderID: 1845
shipped | OrderID: 1846
placed | OrderID: 1848
placed | OrderID: 1849
placed | OrderID: 1850
shipped | OrderID: 1847
placed | OrderID: 1851
shipped | OrderID: 1848
placed | OrderID: 1852
shipped | OrderID: 1849
shipped | OrderID: 1850
placed | OrderID: 1853
placed | OrderID: 1854
shipped | OrderID: 1851
placed | OrderID: 1855
shipped | OrderID: 1852
placed | OrderID: 1856
shipped | OrderID: 1853
placed | OrderID: 1857
shipped | OrderID: 1854
shipped | OrderID: 1855
placed | OrderID: 1858
shipped | OrderID: 1856
placed | OrderID: 1859
shipped | OrderID: 1857
placed | OrderID: 1860
shipped | OrderID: 1858
shipped | OrderID: 1859
placed | OrderID: 1861
placed | OrderID: 1862
shipped | OrderID: 1860
placed | OrderID: 1863
shipped | OrderID: 1861
placed | OrderID: 1864
shipped | OrderID: 1862
placed | OrderID: 1865
shipped | OrderID: 1863
placed | OrderID: 1866
shipped | OrderID: 1864
placed | OrderID: 1867
shipped | OrderID: 1865
placed | OrderID: 1868
shipped | OrderID: 1866
placed | OrderID: 1869
shipped | OrderID: 1867
shipped | OrderID: 1868
placed | OrderID: 1870
shipped | OrderID: 1869
placed | OrderID: 1871
shipped | OrderID: 1870
placed | OrderID: 1872
placed | OrderID: 1873
shipped | OrderID: 1871
placed | OrderID: 1874
shipped | OrderID: 1872
shipped | OrderID: 1873
placed | OrderID: 1875
shipped | OrderID: 1874
placed | OrderID: 1876
placed | OrderID: 1877
shipped | OrderID: 1875
placed | OrderID: 1878
placed | OrderID: 1879
shipped | OrderID: 1876
shipped | OrderID: 1877
placed | OrderID: 1880
shipped | OrderID: 1878
placed | OrderID: 1881
shipped | OrderID: 1879
placed | OrderID: 1882
shipped | OrderID: 1880
shipped | OrderID: 1881
placed | OrderID: 1883
shipped | OrderID: 1882
placed | OrderID: 1884
placed | OrderID: 1885
shipped | OrderID: 1883
placed | OrderID: 1886
shipped | OrderID: 1884
placed | OrderID: 1887
shipped | OrderID: 1885
placed | OrderID: 1888
shipped | OrderID: 1886
placed | OrderID: 1889
shipped | OrderID: 1887
placed | OrderID: 1890
placed | OrderID: 1891
shipped | OrderID: 1888
shipped | OrderID: 1889
placed | OrderID: 1892
shipped | OrderID: 1890
placed | OrderID: 1893
shipped | OrderID: 1891
placed | OrderID: 1894
shipped | OrderID: 1892
placed | OrderID: 1895
shipped | OrderID: 1893
shipped | OrderID: 1894
placed | OrderID: 1896
shipped | OrderID: 1895
placed | OrderID: 1897
shipped | OrderID: 1896
placed | OrderID: 1898
placed | OrderID: 1899
shipped | OrderID: 1897
placed | OrderID: 1900
shipped | OrderID: 1898
placed | OrderID: 1901
shipped | OrderID: 1899
placed | OrderID: 1902
shipped | OrderID: 1900
placed | OrderID: 1903
shipped | OrderID: 1901
placed | OrderID: 1904
placed | OrderID: 1905
shipped | OrderID: 1902
shipped | OrderID: 1903
placed | OrderID: 1906
shipped | OrderID: 1904
placed | OrderID: 1907
shipped | OrderID: 1905
placed | OrderID: 1908
shipped | OrderID: 1906
placed | OrderID: 1909
shipped | OrderID: 1907
placed | OrderID: 1910
shipped | OrderID: 1908
placed | OrderID: 1911
shipped | OrderID: 1909
placed | OrderID: 1912
shipped | OrderID: 1910
placed | OrderID: 1913
shipped | OrderID: 1911
placed | OrderID: 1914
shipped | OrderID: 1912
placed | OrderID: 1915
shipped | OrderID: 1913
placed | OrderID: 1916
shipped | OrderID: 1914
placed | OrderID: 1917
shipped | OrderID: 1915
placed | OrderID: 1918
shipped | OrderID: 1916
placed | OrderID: 1919
shipped | OrderID: 1917
placed | OrderID: 1920
shipped | OrderID: 1918
placed | OrderID: 1921
placed | OrderID: 1922
shipped | OrderID: 1919
placed | OrderID: 1923
shipped | OrderID: 1920
placed | OrderID: 1924
shipped | OrderID: 1921
placed | OrderID: 1925
shipped | OrderID: 1922
shipped | OrderID: 1923
placed | OrderID: 1926
shipped | OrderID: 1924
placed | OrderID: 1927
placed | OrderID: 1928
shipped | OrderID: 1925
shipped | OrderID: 1926
placed | OrderID: 1929
shipped | OrderID: 1927
shipped | OrderID: 1928
placed | OrderID: 1930
shipped | OrderID: 1929
placed | OrderID: 1931
placed | OrderID: 1932
shipped | OrderID: 1930
placed | OrderID: 1933
shipped | OrderID: 1931
placed | OrderID: 1934
shipped | OrderID: 1932
placed | OrderID: 1935
shipped | OrderID: 1933
placed | OrderID: 1936
placed | OrderID: 1937
shipped | OrderID: 1934
placed | OrderID: 1938
shipped | OrderID: 1935
shipped | OrderID: 1936
placed | OrderID: 1939
shipped | OrderID: 1937
placed | OrderID: 1940
shipped | OrderID: 1938
placed | OrderID: 1941
shipped | OrderID: 1939
placed | OrderID: 1942
shipped | OrderID: 1940
shipped | OrderID: 1941
placed | OrderID: 1943
shipped | OrderID: 1942
placed | OrderID: 1944
placed | OrderID: 1945
placed | OrderID: 1946
shipped | OrderID: 1943
placed | OrderID: 1947
shipped | OrderID: 1944
shipped | OrderID: 1945
placed | OrderID: 1948
placed | OrderID: 1949
shipped | OrderID: 1946
shipped | OrderID: 1947
placed | OrderID: 1950
shipped | OrderID: 1948
placed | OrderID: 1951
shipped | OrderID: 1949
placed | OrderID: 1952
placed | OrderID: 1953
shipped | OrderID: 1950
placed | OrderID: 1954
shipped | OrderID: 1951
shipped | OrderID: 1952
placed | OrderID: 1955
shipped | OrderID: 1953
placed | OrderID: 1956
placed | OrderID: 1957
shipped | OrderID: 1954
shipped | OrderID: 1955
placed | OrderID: 1958
shipped | OrderID: 1956
placed | OrderID: 1959
shipped | OrderID: 1957
placed | OrderID: 1960
shipped | OrderID: 1958
shipped | OrderID: 1959
placed | OrderID: 1961
placed | OrderID: 1962
shipped | OrderID: 1960
placed | OrderID: 1963
shipped | OrderID: 1961
placed | OrderID: 1964
shipped | OrderID: 1962
shipped | OrderID: 1963
placed | OrderID: 1965
placed | OrderID: 1966
shipped | OrderID: 1964
placed | OrderID: 1967
shipped | OrderID: 1965
placed | OrderID: 1968
shipped | OrderID: 1966
placed | OrderID: 1969
shipped | OrderID: 1967
shipped | OrderID: 1968
shipped | OrderID: 1969
placed | OrderID: 1970
placed | OrderID: 1971
placed | OrderID: 1972
shipped | OrderID: 1970
placed | OrderID: 1973
shipped | OrderID: 1971
placed | OrderID: 1974
shipped | OrderID: 1972
placed | OrderID: 1975
shipped | OrderID: 1973
placed | OrderID: 1976
shipped | OrderID: 1974
placed | OrderID: 1977
placed | OrderID: 1978
shipped | OrderID: 1975
placed | OrderID: 1979
shipped | OrderID: 1976
shipped | OrderID: 1977
placed | OrderID: 1980
shipped | OrderID: 1978
placed | OrderID: 1981
shipped | OrderID: 1979
placed | OrderID: 1982
shipped | OrderID: 1980
placed | OrderID: 1983
shipped | OrderID: 1981
placed | OrderID: 1984
shipped | OrderID: 1982
placed | OrderID: 1985
shipped | OrderID: 1983
placed | OrderID: 1986
shipped | OrderID: 1984
placed | OrderID: 1987
shipped | OrderID: 1985
placed | OrderID: 1988
placed | OrderID: 1989
shipped | OrderID: 1986
shipped | OrderID: 1987
placed | OrderID: 1990
shipped | OrderID: 1988
placed | OrderID: 1991
shipped | OrderID: 1989
placed | OrderID: 1992
shipped | OrderID: 1990
placed | OrderID: 1993
shipped | OrderID: 1991
placed | OrderID: 1994
shipped | OrderID: 1992
placed | OrderID: 1995
placed | OrderID: 1996
shipped | OrderID: 1993
shipped | OrderID: 1994
placed | OrderID: 1997
shipped | OrderID: 1995
placed | OrderID: 1998
shipped | OrderID: 1996
placed | OrderID: 1999
shipped | OrderID: 1997
placed | OrderID: 2000
shipped | OrderID: 1998
placed | OrderID: 2001
shipped | OrderID: 1999
placed | OrderID: 2002
shipped | OrderID: 2000
placed | OrderID: 2003
shipped | OrderID: 2001
placed | OrderID: 2004
shipped | OrderID: 2002
shipped | OrderID: 2003
placed | OrderID: 2005
placed | OrderID: 2006
shipped | OrderID: 2004
placed | OrderID: 2007
shipped | OrderID: 2005
shipped | OrderID: 2006
placed | OrderID: 2008
placed | OrderID: 2009
shipped | OrderID: 2007
placed | OrderID: 2010
shipped | OrderID: 2008
placed | OrderID: 2011
shipped | OrderID: 2009
placed | OrderID: 2012
shipped | OrderID: 2010
placed | OrderID: 2013
shipped | OrderID: 2011
placed | OrderID: 2014
shipped | OrderID: 2012
placed | OrderID: 2015
shipped | OrderID: 2013
placed | OrderID: 2016
shipped | OrderID: 2014
shipped | OrderID: 2015
placed | OrderID: 2017
shipped | OrderID: 2016
placed | OrderID: 2018
shipped | OrderID: 2017
placed | OrderID: 2019
shipped | OrderID: 2018
placed | OrderID: 2020
shipped | OrderID: 2019
placed | OrderID: 2021
placed | OrderID: 2022
shipped | OrderID: 2020
placed | OrderID: 2023
shipped | OrderID: 2021
placed | OrderID: 2024
shipped | OrderID: 2022
placed | OrderID: 2025
placed | OrderID: 2026
shipped | OrderID: 2023
shipped | OrderID: 2024
shipped | OrderID: 2025
placed | OrderID: 2027
placed | OrderID: 2028
shipped | OrderID: 2026
shipped | OrderID: 2027
placed | OrderID: 2029
shipped | OrderID: 2028
placed | OrderID: 2030
placed | OrderID: 2031
shipped | OrderID: 2029
placed | OrderID: 2032
shipped | OrderID: 2030
placed | OrderID: 2033
shipped | OrderID: 2031
placed | OrderID: 2034
shipped | OrderID: 2032
placed | OrderID: 2035
placed | OrderID: 2036
shipped | OrderID: 2033
placed | OrderID: 2037
shipped | OrderID: 2034
placed | OrderID: 2038
shipped | OrderID: 2035
shipped | OrderID: 2036
placed | OrderID: 2039
shipped | OrderID: 2037
placed | OrderID: 2040
shipped | OrderID: 2038
placed | OrderID: 2041
shipped | OrderID: 2039
placed | OrderID: 2042
placed | OrderID: 2043
shipped | OrderID: 2040
shipped | OrderID: 2041
placed | OrderID: 2044
placed | OrderID: 2045
shipped | OrderID: 2042
placed | OrderID: 2046
shipped | OrderID: 2043
placed | OrderID: 2047
placed | OrderID: 2048
shipped | OrderID: 2044
shipped | OrderID: 2045
shipped | OrderID: 2046
placed | OrderID: 2049
shipped | OrderID: 2047
placed | OrderID: 2050
shipped | OrderID: 2048
placed | OrderID: 2051
shipped | OrderID: 2049
placed | OrderID: 2052
shipped | OrderID: 2050
placed | OrderID: 2053
shipped | OrderID: 2051
placed | OrderID: 2054
shipped | OrderID: 2052
placed | OrderID: 2055
shipped | OrderID: 2053
placed | OrderID: 2056
shipped | OrderID: 2054
placed | OrderID: 2057
shipped | OrderID: 2055
placed | OrderID: 2058
shipped | OrderID: 2056
placed | OrderID: 2059
shipped | OrderID: 2057
shipped | OrderID: 2058
placed | OrderID: 2060
shipped | OrderID: 2059
placed | OrderID: 2061
placed | OrderID: 2062
shipped | OrderID: 2060
placed | OrderID: 2063
shipped | OrderID: 2061
placed | OrderID: 2064
placed | OrderID: 2065
shipped | OrderID: 2062
shipped | OrderID: 2063
placed | OrderID: 2066
shipped | OrderID: 2064
placed | OrderID: 2067
shipped | OrderID: 2065
placed | OrderID: 2068
shipped | OrderID: 2066
placed | OrderID: 2069
shipped | OrderID: 2067
shipped | OrderID: 2068
placed | OrderID: 2070
placed | OrderID: 2071
shipped | OrderID: 2069
placed | OrderID: 2072
placed | OrderID: 2073
shipped | OrderID: 2070
placed | OrderID: 2074
shipped | OrderID: 2071
shipped | OrderID: 2072
placed | OrderID: 2075
shipped | OrderID: 2073
placed | OrderID: 2076
shipped | OrderID: 2074
placed | OrderID: 2077
shipped | OrderID: 2075
placed | OrderID: 2078
shipped | OrderID: 2076
placed | OrderID: 2079
shipped | OrderID: 2077
placed | OrderID: 2080
shipped | OrderID: 2078
placed | OrderID: 2081
shipped | OrderID: 2079
placed | OrderID: 2082
shipped | OrderID: 2080
placed | OrderID: 2083
placed | OrderID: 2084
shipped | OrderID: 2081
placed | OrderID: 2085
shipped | OrderID: 2082
shipped | OrderID: 2083
placed | OrderID: 2086
shipped | OrderID: 2084
placed | OrderID: 2087
shipped | OrderID: 2085
placed | OrderID: 2088
shipped | OrderID: 2086
placed | OrderID: 2089
shipped | OrderID: 2087
placed | OrderID: 2090
placed | OrderID: 2091
shipped | OrderID: 2088
placed | OrderID: 2092
shipped | OrderID: 2089
placed | OrderID: 2093
shipped | OrderID: 2090
shipped | OrderID: 2091
placed | OrderID: 2094
shipped | OrderID: 2092
placed | OrderID: 2095
shipped | OrderID: 2093
placed | OrderID: 2096
shipped | OrderID: 2094
placed | OrderID: 2097
placed | OrderID: 2098
shipped | OrderID: 2095
shipped | OrderID: 2096
placed | OrderID: 2099
shipped | OrderID: 2097
placed | OrderID: 2100
shipped | OrderID: 2098
placed | OrderID: 2101
shipped | OrderID: 2099
placed | OrderID: 2102
shipped | OrderID: 2100
placed | OrderID: 2103
placed | OrderID: 2104
shipped | OrderID: 2101
placed | OrderID: 2105
shipped | OrderID: 2102
shipped | OrderID: 2103
placed | OrderID: 2106
shipped | OrderID: 2104
shipped | OrderID: 2105
placed | OrderID: 2107
placed | OrderID: 2108
shipped | OrderID: 2106
placed | OrderID: 2109
shipped | OrderID: 2107
shipped | OrderID: 2108
placed | OrderID: 2110
placed | OrderID: 2111
shipped | OrderID: 2109
placed | OrderID: 2112
shipped | OrderID: 2110
placed | OrderID: 2113
shipped | OrderID: 2111
placed | OrderID: 2114
shipped | OrderID: 2112
placed | OrderID: 2115
placed | OrderID: 2116
shipped | OrderID: 2113
placed | OrderID: 2117
shipped | OrderID: 2114
placed | OrderID: 2118
shipped | OrderID: 2115
placed | OrderID: 2119
shipped | OrderID: 2116
placed | OrderID: 2120
shipped | OrderID: 2117
shipped | OrderID: 2118
placed | OrderID: 2121
shipped | OrderID: 2119
placed | OrderID: 2122
shipped | OrderID: 2120
placed | OrderID: 2123
shipped | OrderID: 2121
placed | OrderID: 2124
shipped | OrderID: 2122
placed | OrderID: 2125
shipped | OrderID: 2123
placed | OrderID: 2126
shipped | OrderID: 2124
placed | OrderID: 2127
placed | OrderID: 2128
shipped | OrderID: 2125
placed | OrderID: 2129
shipped | OrderID: 2126
placed | OrderID: 2130
shipped | OrderID: 2127
shipped | OrderID: 2128
placed | OrderID: 2131
shipped | OrderID: 2129
placed | OrderID: 2132
shipped | OrderID: 2130
placed | OrderID: 2133
placed | OrderID: 2134
shipped | OrderID: 2131
shipped | OrderID: 2132
placed | OrderID: 2135
shipped | OrderID: 2133
placed | OrderID: 2136
shipped | OrderID: 2134
placed | OrderID: 2137
shipped | OrderID: 2135
placed | OrderID: 2138
shipped | OrderID: 2136
placed | OrderID: 2139
shipped | OrderID: 2137
placed | OrderID: 2140
placed | OrderID: 2141
shipped | OrderID: 2138
shipped | OrderID: 2139
placed | OrderID: 2142
placed | OrderID: 2143
shipped | OrderID: 2140
placed | OrderID: 2144
shipped | OrderID: 2141
shipped | OrderID: 2142
placed | OrderID: 2145
placed | OrderID: 2146
shipped | OrderID: 2143
shipped | OrderID: 2144
placed | OrderID: 2147
shipped | OrderID: 2145
placed | OrderID: 2148
shipped | OrderID: 2146
placed | OrderID: 2149
placed | OrderID: 2150
shipped | OrderID: 2147
placed | OrderID: 2151
shipped | OrderID: 2148
shipped | OrderID: 2149
placed | OrderID: 2152
placed | OrderID: 2153
shipped | OrderID: 2150
shipped | OrderID: 2151
placed | OrderID: 2154
shipped | OrderID: 2152
shipped | OrderID: 2153
placed | OrderID: 2155
placed | OrderID: 2156
shipped | OrderID: 2154
placed | OrderID: 2157
placed | OrderID: 2158
shipped | OrderID: 2155
placed | OrderID: 2159
shipped | OrderID: 2156
placed | OrderID: 2160
shipped | OrderID: 2157
placed | OrderID: 2161
shipped | OrderID: 2158
placed | OrderID: 2162
shipped | OrderID: 2159
placed | OrderID: 2163
placed | OrderID: 2164
shipped | OrderID: 2160
shipped | OrderID: 2161
placed | OrderID: 2165
shipped | OrderID: 2162
shipped | OrderID: 2163
placed | OrderID: 2166
shipped | OrderID: 2164
placed | OrderID: 2167
placed | OrderID: 2168
shipped | OrderID: 2165
placed | OrderID: 2169
shipped | OrderID: 2166
placed | OrderID: 2170
shipped | OrderID: 2167
placed | OrderID: 2171
shipped | OrderID: 2168
placed | OrderID: 2172
shipped | OrderID: 2169
placed | OrderID: 2173
shipped | OrderID: 2170
shipped | OrderID: 2171
placed | OrderID: 2174
shipped | OrderID: 2172
placed | OrderID: 2175
shipped | OrderID: 2173
placed | OrderID: 2176
placed | OrderID: 2177
shipped | OrderID: 2174
placed | OrderID: 2178
shipped | OrderID: 2175
shipped | OrderID: 2176
placed | OrderID: 2179
placed | OrderID: 2180
shipped | OrderID: 2177
shipped | OrderID: 2178
placed | OrderID: 2181
shipped | OrderID: 2179
placed | OrderID: 2182
shipped | OrderID: 2180
placed | OrderID: 2183
shipped | OrderID: 2181
placed | OrderID: 2184
shipped | OrderID: 2182
shipped | OrderID: 2183
placed | OrderID: 2185
placed | OrderID: 2186
shipped | OrderID: 2184
placed | OrderID: 2187
placed | OrderID: 2188
shipped | OrderID: 2185
shipped | OrderID: 2186
placed | OrderID: 2189
shipped | OrderID: 2187
placed | OrderID: 2190
shipped | OrderID: 2188
placed | OrderID: 2191
shipped | OrderID: 2189
placed | OrderID: 2192
shipped | OrderID: 2190
placed | OrderID: 2193
shipped | OrderID: 2191
placed | OrderID: 2194
shipped | OrderID: 2192
placed | OrderID: 2195
shipped | OrderID: 2193
shipped | OrderID: 2194
placed | OrderID: 2196
shipped | OrderID: 2195
placed | OrderID: 2197
placed | OrderID: 2198
placed | OrderID: 2199
shipped | OrderID: 2196
placed | OrderID: 2200
shipped | OrderID: 2197
placed | OrderID: 2201
shipped | OrderID: 2198
placed | OrderID: 2202
shipped | OrderID: 2199
placed | OrderID: 2203
shipped | OrderID: 2200
placed | OrderID: 2204
shipped | OrderID: 2201
placed | OrderID: 2205
shipped | OrderID: 2202
shipped | OrderID: 2203
placed | OrderID: 2206
shipped | OrderID: 2204
placed | OrderID: 2207
placed | OrderID: 2208
shipped | OrderID: 2205
shipped | OrderID: 2206
placed | OrderID: 2209
shipped | OrderID: 2207
placed | OrderID: 2210
placed | OrderID: 2211
shipped | OrderID: 2208
placed | OrderID: 2212
shipped | OrderID: 2209
shipped | OrderID: 2210
placed | OrderID: 2213
shipped | OrderID: 2211
placed | OrderID: 2214
shipped | OrderID: 2212
shipped | OrderID: 2213
placed | OrderID: 2215
shipped | OrderID: 2214
placed | OrderID: 2216
placed | OrderID: 2217
shipped | OrderID: 2215
shipped | OrderID: 2216
placed | OrderID: 2218
placed | OrderID: 2219
shipped | OrderID: 2217
placed | OrderID: 2220
shipped | OrderID: 2218
placed | OrderID: 2221
shipped | OrderID: 2219
placed | OrderID: 2222
shipped | OrderID: 2220
placed | OrderID: 2223
shipped | OrderID: 2221
placed | OrderID: 2224
shipped | OrderID: 2222
placed | OrderID: 2225
placed | OrderID: 2226
shipped | OrderID: 2223
shipped | OrderID: 2224
placed | OrderID: 2227
shipped | OrderID: 2225
placed | OrderID: 2228
placed | OrderID: 2229
shipped | OrderID: 2226
placed | OrderID: 2230
shipped | OrderID: 2227
shipped | OrderID: 2228
placed | OrderID: 2231
shipped | OrderID: 2229
placed | OrderID: 2232
shipped | OrderID: 2230
placed | OrderID: 2233
shipped | OrderID: 2231
placed | OrderID: 2234
shipped | OrderID: 2232
placed | OrderID: 2235
shipped | OrderID: 2233
placed | OrderID: 2236
shipped | OrderID: 2234
placed | OrderID: 2237
shipped | OrderID: 2235
placed | OrderID: 2238
shipped | OrderID: 2236
placed | OrderID: 2239
shipped | OrderID: 2237
placed | OrderID: 2240
shipped | OrderID: 2238
placed | OrderID: 2241
placed | OrderID: 2242
shipped | OrderID: 2239
shipped | OrderID: 2240
placed | OrderID: 2243
placed | OrderID: 2244
shipped | OrderID: 2241
placed | OrderID: 2245
shipped | OrderID: 2242
placed | OrderID: 2246
shipped | OrderID: 2243
placed | OrderID: 2247
shipped | OrderID: 2244
placed | OrderID: 2248
shipped | OrderID: 2245
shipped | OrderID: 2246
placed | OrderID: 2249
shipped | OrderID: 2247
placed | OrderID: 2250
shipped | OrderID: 2248
placed | OrderID: 2251
placed | OrderID: 2252
shipped | OrderID: 2249
placed | OrderID: 2253
shipped | OrderID: 2250
shipped | OrderID: 2251
placed | OrderID: 2254
shipped | OrderID: 2252
placed | OrderID: 2255
shipped | OrderID: 2253
placed | OrderID: 2256
shipped | OrderID: 2254
placed | OrderID: 2257
shipped | OrderID: 2255
placed | OrderID: 2258
shipped | OrderID: 2256
placed | OrderID: 2259
shipped | OrderID: 2257
shipped | OrderID: 2258
placed | OrderID: 2260
shipped | OrderID: 2259
placed | OrderID: 2261
placed | OrderID: 2262
shipped | OrderID: 2260
placed | OrderID: 2263
shipped | OrderID: 2261
shipped | OrderID: 2262
placed | OrderID: 2264
shipped | OrderID: 2263
placed | OrderID: 2265
shipped | OrderID: 2264
placed | OrderID: 2266
shipped | OrderID: 2265
placed | OrderID: 2267
placed | OrderID: 2268
shipped | OrderID: 2266
placed | OrderID: 2269
placed | OrderID: 2270
shipped | OrderID: 2267
placed | OrderID: 2271
shipped | OrderID: 2268
placed | OrderID: 2272
shipped | OrderID: 2269
placed | OrderID: 2273
shipped | OrderID: 2270
shipped | OrderID: 2271
placed | OrderID: 2274
shipped | OrderID: 2272
placed | OrderID: 2275
shipped | OrderID: 2273
placed | OrderID: 2276
shipped | OrderID: 2274
placed | OrderID: 2277
shipped | OrderID: 2275
placed | OrderID: 2278
shipped | OrderID: 2276
placed | OrderID: 2279
shipped | OrderID: 2277
placed | OrderID: 2280
shipped | OrderID: 2278
placed | OrderID: 2281
shipped | OrderID: 2279
placed | OrderID: 2282
placed | OrderID: 2283
shipped | OrderID: 2280
shipped | OrderID: 2281
placed | OrderID: 2284
placed | OrderID: 2285
shipped | OrderID: 2282
placed | OrderID: 2286
shipped | OrderID: 2283
shipped | OrderID: 2284
shipped | OrderID: 2285
placed | OrderID: 2287
shipped | OrderID: 2286
placed | OrderID: 2288
placed | OrderID: 2289
shipped | OrderID: 2287
placed | OrderID: 2290
shipped | OrderID: 2288
placed | OrderID: 2291
shipped | OrderID: 2289
placed | OrderID: 2292
shipped | OrderID: 2291
shipped | OrderID: 2290
placed | OrderID: 2293
shipped | OrderID: 2292
placed | OrderID: 2294
shipped | OrderID: 2293
placed | OrderID: 2295
placed | OrderID: 2296
shipped | OrderID: 2294
placed | OrderID: 2297
shipped | OrderID: 2295
placed | OrderID: 2298
shipped | OrderID: 2296
placed | OrderID: 2299
shipped | OrderID: 2297
placed | OrderID: 2300
shipped | OrderID: 2298
placed | OrderID: 2301
shipped | OrderID: 2299
placed | OrderID: 2302
shipped | OrderID: 2300
placed | OrderID: 2303
shipped | OrderID: 2301
shipped | OrderID: 2302
placed | OrderID: 2304
placed | OrderID: 2305
shipped | OrderID: 2303
placed | OrderID: 2306
shipped | OrderID: 2304
placed | OrderID: 2307
shipped | OrderID: 2305
placed | OrderID: 2308
placed | OrderID: 2309
shipped | OrderID: 2306
shipped | OrderID: 2307
placed | OrderID: 2310
placed | OrderID: 2311
shipped | OrderID: 2308
shipped | OrderID: 2309
placed | OrderID: 2312
shipped | OrderID: 2310
shipped | OrderID: 2311
placed | OrderID: 2313
shipped | OrderID: 2312
placed | OrderID: 2314
shipped | OrderID: 2313
placed | OrderID: 2315
shipped | OrderID: 2314
